$GPGGA,021442.00,3719.88907,N,12642.83350,E,1,12,0.67,34.1,M,18.0,M,,*6C
$GPGGA,021443.00,3719.88904,N,12642.83348,E,1,12,0.70,34.6,M,18.0,M,,*66
$GPGGA,021444.00,3719.88898,N,12642.83343,E,1,12,0.67,35.1,M,18.0,M,,*6E
 b	
$GPGGA,021445.00,3719.88894,N,12642.83338,E,1,12,0.63,35.4,M,18.0,M,,*6E
$GPGGA,021446.00,3719.88890,N,12642.83332,E,1,12,0.63,35.8,M,18.0,M,,*6F
$GPGGA,021447.00,3719.88887,N,12642.83328,E,1,12,0.65,36.2,M,18.0,M,,*6C
$GPGGA,021448.00,3719.88883,N,12642.83324,E,1,12,0.56,36.6,M,18.0,M,,*6F
$GPGGA,021449.00,3719.88879,N,12642.83320,E,1,12,0.56,37.0,M,18.0,M,,*68
$GPGGA,021450.00,3719.88876,N,12642.83317,E,1,12,0.58,37.3,M,18.0,M,,*66
$GPGGA,021451.00,3719.88873,N,12642.83314,E,1,12,0.56,37.7,M,18.0,M,,*6B
$GPGGA,021452.00,3719.88869,N,12642.83310,E,1,12,0.56,38.0,M,18.0,M,,*6F
$GPGGA,021453.00,3719.88865,N,12642.83306,E,1,12,0.56,38.4,M,18.0,M,,*61
$GPGGA,021454.00,3719.88861,N,12642.83304,E,1,12,0.56,38.9,M,18.0,M,,*6D
$GPGGA,021455.00,3719.88860,N,12642.83304,E,1,12,0.56,39.2,M,18.0,M,,*67
$GPGGA,021456.00,3719.88858,N,12642.83303,E,1,12,0.56,39.5,M,18.0,M,,*6F
$GPGGA,021457.00,3719.88856,N,12642.83301,E,1,12,0.58,39.8,M,18.0,M,,*61
$GPGGA,021458.00,3719.88854,N,12642.83300,E,1,12,0.58,40.1,M,18.0,M,,*6A
$GPGGA,021459.00,3719.88852,N,12642.83299,E,1,12,0.58,40.4,M,18.0,M,,*69
$GPGGA,021500.00,3719.88848,N,12642.83297,E,1,12,0.56,40.7,M,18.0,M,,*6C
$GPGGA,021501.00,3719.88846,N,12642.83294,E,1,12,0.58,41.0,M,18.0,M,,*68
$GPGGA,021502.00,3719.88843,N,12642.83291,E,1,12,0.56,41.2,M,18.0,M,,*67
$GPGGA,021503.00,3719.88841,N,12642.83290,E,1,12,0.58,41.5,M,18.0,M,,*6C
$GPGGA,021504.00,3719.88839,N,12642.83288,E,1,12,0.56,41.7,M,18.0,M,,*61
$GPGGA,021505.00,3719.88837,N,12642.83287,E,1,12,0.58,41.9,M,18.0,M,,*61
$GPGGA,021506.00,3719.88837,N,12642.83287,E,1,12,0.58,42.1,M,18.0,M,,*69
$GPGGA,021507.00,3719.88836,N,12642.83287,E,1,12,0.58,42.3,M,18.0,M,,*6B
$GPGGA,021508.00,3719.88836,N,12642.83287,E,1,12,0.58,42.6,M,18.0,M,,*61
$GPGGA,021509.00,3719.88836,N,12642.83288,E,1,12,0.58,42.8,M,18.0,M,,*61
$GPGGA,021510.00,3719.88835,N,12642.83288,E,1,12,0.56,42.9,M,18.0,M,,*65
$GPGGA,021511.00,3719.88836,N,12642.83289,E,1,12,0.56,43.1,M,18.0,M,,*6F
$GPGGA,021512.00,3719.88836,N,12642.83289,E,1,12,0.56,43.3,M,18.0,M,,*6E
$GPGGA,021513.00,3719.88836,N,12642.83290,E,1,12,0.56,43.5,M,18.0,M,,*61
$GPGGA,021514.00,3719.88836,N,12642.83291,E,1,12,0.55,43.7,M,18.0,M,,*66
$GPGGA,021515.00,3719.88836,N,12642.83291,E,1,12,0.56,43.8,M,18.0,M,,*6B
$GPGGA,021516.00,3719.88837,N,12642.83292,E,1,12,0.56,44.0,M,18.0,M,,*65
$GPGGA,021517.00,3719.88837,N,12642.83293,E,1,12,0.56,44.1,M,18.0,M,,*64
$GPGGA,021518.00,3719.88838,N,12642.83294,E,1,12,0.56,44.2,M,18.0,M,,*60
$GPGGA,021519.00,3719.88838,N,12642.83295,E,1,12,0.55,44.4,M,18.0,M,,*65
$GPGGA,021520.00,3719.88839,N,12642.83295,E,1,12,0.55,44.5,M,18.0,M,,*6F
$GPGGA,021521.00,3719.88840,N,12642.83296,E,1,12,0.55,44.6,M,18.0,M,,*60
$GPGGA,021522.00,3719.88841,N,12642.83297,E,1,12,0.55,44.7,M,18.0,M,,*62
$GPGGA,021523.00,3719.88842,N,12642.83298,E,1,12,0.55,44.8,M,18.0,M,,*60
$GPGGA,021524.00,3719.88843,N,12642.83300,E,1,12,0.55,44.9,M,18.0,M,,*67
$GPGGA,021525.00,3719.88844,N,12642.83300,E,1,12,0.55,44.9,M,18.0,M,,*61
$GPGGA,021526.00,3719.88845,N,12642.83301,E,1,12,0.55,45.0,M,18.0,M,,*6A
$GPGGA,021527.00,3719.88847,N,12642.83302,E,1,12,0.55,45.0,M,18.0,M,,*6A
$GPGGA,021528.00,3719.88848,N,12642.83303,E,1,12,0.55,45.1,M,18.0,M,,*6A
$GPGGA,021529.00,3719.88849,N,12642.83304,E,1,12,0.55,45.1,M,18.0,M,,*6D
$GPGGA,021530.00,3719.88851,N,12642.83305,E,1,12,0.53,45.2,M,18.0,M,,*68
$GPGGA,021531.00,3719.88853,N,12642.83306,E,1,12,0.53,45.2,M,18.0,M,,*68
$GPGGA,021532.00,3719.88856,N,12642.83308,E,1,12,0.53,45.3,M,18.0,M,,*61
$GPGGA,021533.00,3719.88858,N,12642.83309,E,1,12,0.53,45.3,M,18.0,M,,*6F
$GPGGA,021534.00,3719.88860,N,12642.83310,E,1,12,0.53,45.4,M,18.0,M,,*6C
$GPGGA,021535.00,3719.88862,N,12642.83311,E,1,12,0.53,45.5,M,18.0,M,,*6F
$GPGGA,021536.00,3719.88863,N,12642.83313,E,1,12,0.53,45.6,M,18.0,M,,*6C
$GPGGA,021537.00,3719.88865,N,12642.83313,E,1,12,0.53,45.6,M,18.0,M,,*6B
